Problem Name,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
neos-1603965,1391.0739999999998,2024.2620000000002,3156.71,2235.966,4364.7519999999995,3147.2419999999997,2849.886,24754.032000000003,1798.14,1054.9720000000002,,2678.352,1471.946,2154.284
neos-1605061,59455.846,60000.0,59459.636,60000.0,59460.3,59459.795999999995,60000.0,60000.0,59453.388,60000.0,60000.0,59459.698,59453.766,59589.272
neos-1605075,59999.433999999994,59891.15,60000.0,60000.0,60000.0,59977.56799999999,60000.0,58491.528000000006,59999.806000000004,59999.780000000006,60000.0,59976.090000000004,59999.60400000001,59992.083999999995
neos-1616732,3993.254,4017.29,9040.738,8947.155999999999,5233.25,3942.546,3933.6659999999997,4058.6519999999996,3895.8100000000004,3918.0879999999997,8915.936,3727.278,3921.3360000000002,9982.722
neos-1620770,13712.052000000001,7954.246000000001,20655.886,6261.1720000000005,13721.210000000001,13670.836000000001,13875.730000000001,13124.935999999998,9427.582,12027.164,21296.023999999998,13604.198,13782.552000000001,21900.235999999997
neos-1620807,17637.942,13250.114000000001,26881.1,21071.404000000002,14013.234,16868.591999999997,11378.374,14361.996000000003,15674.401999999998,12911.514,14535.045999999998,12226.380000000001,17229.5,17136.884
neos-1622252,44080.015999999996,45179.352,46291.118,45468.25199999999,49850.873999999996,45252.716,44473.11,44549.39400000001,44023.971999999994,44773.562,44582.418,43793.628000000004,43966.20199999999,44271.274
neos-495307,762.1980000000001,755.108,767.996,755.4499999999999,763.028,765.888,761.3799999999999,1275.548,764.3520000000001,756.8720000000001,752.3100000000001,770.824,762.09,757.826
neos-503737,4403.530000000001,,,4054.46,23421.55,3635.566666666667,4228.62,4673.73,,,,5525.365,4344.9800000000005,3851.56
neos-506428,60000.0,60000.0,58572.18400000001,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,59026.634,53867.636,60000.0,60000.0,60000.0
neos-520729,9772.336,11970.565999999999,6706.644,8392.29,60000.0,8098.708000000001,13895.542000000001,14258.644,8825.52,6510.786,13745.956,60000.0,8545.826,4899.4
neos-544324,5095.992,10004.686,7239.044,9105.598000000002,8665.48,7161.31,7403.295999999999,7237.13,5148.886,5405.93,5615.468,5257.428,5101.344,5090.382
neos-548047,44852.718,49440.471999999994,44704.270000000004,44908.9,47906.85,44608.471999999994,48474.378,51878.534,45484.988,45159.014,45108.238000000005,43132.85,45786.903999999995,47058.763999999996
neos-548251,53554.03200000001,60000.0,55623.780000000006,60000.0,57458.362,56958.346,59017.538,60000.0,56434.2,52360.152,60000.0,56116.43000000001,54919.754,56940.052
neos-551991,17301.48,18442.295,22314.31,,20755.07,,18926.22,24006.555,18680.114999999998,17809.9725,21564.818,,18169.37,20330.3225
neos-555343,3732.876,8209.901999999998,3146.166,7253.000000000001,18436.898,3295.6220000000003,8713.560000000001,13623.338,3411.494,3126.7560000000003,5509.923999999999,8428.298,3877.2,10214.624
neos-555424,6175.717999999999,12475.173999999999,5674.392,10288.63,48738.528000000006,5013.852,12710.674,14742.502000000002,6463.474,5881.048000000001,5624.208,7324.598,5990.306,6319.18
neos-555884,60000.0,60000.0,11828.412,60000.0,60000.0,19203.486,60000.0,60000.0,,60000.0,51088.274,60000.0,60000.0,60000.0
neos-555927,8288.057999999999,27782.628000000004,4263.636,19276.116,58999.95,6061.2,52027.015999999996,37046.075999999994,,9499.765,6833.1,10676.984,9463.24,6178.654
neos-574665,321.352,2030.0,1443.652,2377.0299999999997,289.95400000000006,322.47,704.3720000000001,1048.3020000000001,295.54,280.02200000000005,1050.4060000000002,292.428,694.554,3405.374
neos-582605,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-584146,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-584866,50953.544,51016.29,50900.852,51117.036,58580.194,51316.14599999999,50889.538,51701.626,51679.886,51003.506,50960.876000000004,51058.38,50946.78799999999,50680.445999999996
neos-603073,4693.646666666667,,,2925.23,,4933.71,5135.98,5128.395,4588.3,,,4750.41,,
neos-611135,17768.41,20606.752,16814.594,17516.469999999998,37784.552,16144.697999999999,17893.056000000004,23345.162,19656.138,15791.285999999998,19893.826,29299.96,20606.370000000003,17596.126
neos-619167,37786.25,37293.182,37791.926,37701.090000000004,37792.378000000004,37797.566,37792.58,60000.0,37787.31800000001,36954.443333333336,30298.29333333333,37793.618,37792.67,35879.53
neos-631164,1118.116,20265.504,14338.001999999999,4067.35,1453.194,931.86,3940.504,56761.240000000005,1116.478,883.606,511.192,922.122,10588.616,21349.962
neos-631517,995.6519999999998,19137.03,12830.622000000001,4155.005999999999,1450.602,866.168,2547.7940000000003,54453.873999999996,988.1659999999998,773.7900000000001,353.278,899.0960000000001,6887.614,21939.170000000002
neos-631694,6582.855,9702.292,6121.942,19850.908000000003,16822.039999999997,5442.478,6784.344,7744.695,10016.64,7866.856666666667,8269.293333333333,6408.826,7325.408,5041.772
neos-631709,42473.11200000001,44102.754,15519.473999999998,43021.981999999996,44731.012,15231.77,44077.396,60000.0,42472.072,43619.16,43696.736000000004,44913.74,42942.564,35117.873999999996
neos-631710,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,59868.721999999994,60000.0,60000.0,60000.0,60000.0,60000.0
neos-631784,49198.56666666667,38302.936,17681.389999999996,28323.634000000002,,20869.3875,47194.106,57500.255,25547.624,26709.528000000002,33124.598,,48800.75,20696.96
neos-662469,22189.592,20642.868,23337.090000000004,44873.088,55622.614,17926.952,17513.114,60000.0,22217.888,28602.962,25582.932,36806.57,28070.624,34589.482
neos-691058,14302.266,40028.382,13932.552000000001,36459.688,17588.052000000003,12879.712000000001,36189.132000000005,36707.754,14665.316,13754.664,16953.358,13981.552,13920.078,14638.789999999999
neos-691073,14764.364000000001,24888.818,13357.458000000002,22182.814000000002,23441.578,16463.166,27753.152000000002,28345.0,13371.752000000002,13602.922,12662.583999999999,13984.192,12934.224,14465.602000000003
neos-693347,59185.933999999994,59348.378000000004,24717.032,44927.768,60000.0,53975.018000000004,47230.085999999996,51017.348,58895.962,60000.0,58195.367999999995,40390.948,59028.588,53684.123999999996
neos-702280,27819.215999999997,27730.006,27971.25,27836.05,27896.394,27857.604,27812.444,36692.195999999996,27938.504000000004,27777.286000000004,27616.29,27845.502,27875.458000000002,27812.658000000003
neos-717614,122.12,1644.2549999999999,352.83,25242.696666666667,,122.07,2053.726666666667,4583.745,106.18,70.115,,229.435,204.89,2043.46
neos-738098,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-791021,33721.565,60000.0,20790.9,60000.0,51760.076,31280.415,60000.0,60000.0,26173.036666666667,25209.072500000002,26301.1025,42209.922000000006,26548.84,31141.93
neos-799838,8126.02,21200.523999999998,8466.02,33137.6,3772.8025,7960.76,15549.13,14783.6,,8286.356,14714.776000000002,,8122.07,7963.046
neos-808072,50587.07,,26693.71,,10866.67,,,,50719.02,50370.55,44363.35,,,60000.0
neos-808214,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,,60000.0,60000.0
neos-810286,13771.0,,,,48984.564,10768.38,,,15404.76,27856.82,60000.0,32922.485,13694.375,52536.465
neos-824661,12498.496,28057.54,8302.506666666666,28046.343999999994,17174.267999999996,8680.478,29713.647999999997,60000.0,11865.043999999998,10745.817500000001,30697.974,16878.296,12451.94,6969.188
neos-824695,6677.951999999999,21917.985,,,9804.4575,3779.866666666667,24831.15,60000.0,7066.9075,6354.586,10408.153333333334,9128.2875,6590.106,5787.086666666666
neos-826250,3047.15,,,,5735.51,,,,3313.92,2342.27,5308.805,4651.139999999999,,3033.7250000000004
neos-826650,60000.0,60000.0,41320.632,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-826694,3934.364,4311.184,1793.27,4291.992,4851.2699999999995,,14628.007999999998,60000.0,4770.1759999999995,3445.2,7450.6720000000005,4840.657999999999,5389.577499999999,3213.962
neos-826841,6818.753999999999,22157.206,3835.864,6813.784,29012.136,4000.614,11946.279999999999,23219.938000000002,11670.466,8298.904,7582.82,9990.254,10645.666000000001,10688.812
neos-827015,43140.974,34414.740000000005,36314.156,16571.2525,60000.0,36401.096,42417.89,27038.106,36563.65,37526.098,37303.922000000006,60000.0,35766.64200000001,34990.538
neos-829552,13389.66,,22289.696666666667,,55310.206000000006,15898.13,,,10840.87,12472.39,,34392.06,13226.565,13333.955
neos-831188,28729.45,,33940.89,36371.735,60000.0,20916.55,30976.289999999997,,,39500.86,28084.45,,19676.28,30872.43
neos-839838,52142.695999999996,52262.482,52041.618,35527.196,51938.992000000006,51882.368,52059.888,55553.702000000005,52269.384,52479.052,53011.376000000004,51515.33,51984.766,52309.935999999994
neos-839859,3440.31,,,,7062.132,,3154.365,,2595.66,,,3130.82,,
neos-839894,35827.412000000004,39244.578,31477.298,39203.10400000001,40923.686,38432.852,39862.684,60000.0,60000.0,33968.742,35578.85799999999,41216.926,35944.302,40936.784
neos-841664,21128.294,15445.929999999998,35229.878000000004,15962.74,41545.306,25965.506,21563.27,38400.524,21116.638,21145.54,24735.230000000003,21340.772,14855.306,20069.654000000002
neos-847302,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-848198,18750.206000000002,31903.341999999997,18303.928000000004,30269.917999999998,35498.158,36582.982,31429.856000000007,40274.168,18721.354000000003,18652.120000000003,18711.877999999997,18879.492,13622.714000000002,12084.423999999999
neos-848845,60000.0,60000.0,,60000.0,60000.0,,60000.0,60000.0,60000.0,60000.0,,60000.0,60000.0,60000.0
neos-849702,60000.0,60000.0,,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,
neos-850681,4434.89,6367.483333333334,4591.243333333333,10736.496000000003,11830.49,1901.9250000000002,10057.119999999999,14019.347999999998,5553.654,5516.3150000000005,12215.354,,7341.27,10711.638
neos-856059,447.675,367.96200000000005,12595.578000000001,11967.248,652.688,407.31,405.27799999999996,551.302,407.842,406.3075,19891.02,590.522,386.7575,19526.014000000003
neos-876808,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,59792.304000000004,60000.0,60000.0,60000.0
neos-885086,4922.4259999999995,24701.73,1660.7479999999996,22351.404,28239.219999999994,3044.466,33457.17,60000.0,4955.062,4786.5419999999995,3691.9440000000004,6051.602,3309.8419999999996,3258.38
neos-885524,13794.217999999999,12248.431999999999,20257.31,7267.251999999999,42385.652,,12533.689999999999,4730.414000000001,13835.646000000002,20004.756,50324.948,13685.242000000002,18980.108,24414.026
neos-886822,48873.78,,49347.836,37658.1725,51623.578,48538.494999999995,40481.39,43073.689999999995,49067.40333333333,,44677.66,,48048.057499999995,
neos-911880,2064.73,5904.562,5118.896,4789.84,1063.424,1851.5819999999999,8113.368,7103.022,2006.2280000000003,2844.976,1670.738,694.8340000000001,4373.255999999999,5957.292
neos-911970,1124.6580000000001,7648.1539999999995,5518.402,5327.85,1308.992,1008.8059999999999,3554.8540000000003,7646.334,1141.9540000000002,1561.6979999999999,2724.0,810.6279999999999,4152.907999999999,5679.894
neos-916792,8020.179999999999,12677.11,10434.173999999999,10291.122,11043.858,7081.974,13646.124,15106.226,8291.268,,6310.973333333332,9950.635,8064.903333333333,7156.34
neos-930752,15614.189999999999,60000.0,16004.398000000001,52819.43400000001,46551.187999999995,15676.859999999997,55898.812,55890.64,17065.659999999996,15199.628,30356.476000000002,18610.553999999996,15620.310000000001,13510.207999999999
neos-931517,18441.598,60000.0,17312.402000000002,60000.0,20958.288,19887.841999999997,60000.0,60000.0,17800.791999999998,18142.182000000004,17682.718,17263.447999999997,19754.548000000003,15409.446000000002
neos-932816,49538.888,54138.66799999999,53587.03600000001,57377.772,51189.492,48864.007999999994,51856.42,60000.0,8785.78,49316.123999999996,49919.015999999996,51214.428,52003.50199999999,55847.64
neos-933364,265.57399999999996,564.1960000000001,434.57,364.49199999999996,,263.66600000000005,405.718,4503.157999999999,260.168,259.5625,372.392,,346.596,408.394
neos-933562,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
neos-933638,56843.162,59604.835999999996,57396.174,59581.098,59657.976,57069.074,59556.71799999999,60000.0,57008.922,57248.95,58070.688,51593.148,56800.202000000005,56174.602
neos-933815,181.83599999999998,534.426,428.64400000000006,375.366,,198.12,406.482,1121.146,183.28799999999998,202.515,431.79799999999994,,338.534,1910.846
neos-933966,55546.935,59410.958000000006,52865.5775,59383.136,59420.976,54545.806666666664,59481.545999999995,60000.0,57563.479999999996,55987.26,57574.772,56546.384,54359.7325,54801.246
neos-934278,55604.212000000014,59732.386,46969.912,59731.012,59732.764,50563.18,59733.35799999999,60000.0,55473.21799999999,45573.574,52727.724,51098.834,55570.092000000004,55070.123999999996
neos-934441,40878.006,57663.95,45375.806,57663.596,57633.948,44840.115999999995,57642.824,60000.0,43543.371999999996,45014.738,44515.49,43346.942,40832.00800000001,31478.756
neos-935234,38021.994,56294.516,40746.294,56294.623999999996,56300.216,45480.824,56301.297999999995,60000.0,41196.462,40047.471999999994,40707.25800000001,40100.446,37960.335999999996,36533.694
neos-935348,41148.686,55973.873999999996,43755.076,55969.308,55978.867999999995,42087.015999999996,55978.333999999995,60000.0,41988.978,38872.75,43345.08200000001,40366.51,41155.623999999996,41860.979999999996
neos-935496,33074.656,35812.116,31982.906,35425.95,39363.288,34346.064,34901.412,35927.831999999995,33677.478,34106.363999999994,35159.186,35543.494,33069.24600000001,59437.022
neos-935627,16780.629999999997,34193.19,20682.012,34201.742,33712.441999999995,21723.431999999997,34249.564,60000.0,19153.624,16931.248,18910.799999999996,16229.66,16703.521999999997,14028.985999999999
neos-935674,32886.286,33383.844,33522.168,32195.012,52920.06999999999,33930.25,33237.188,33562.412,33239.0,33072.403999999995,53836.44600000001,34045.638,32888.112,60000.0
neos-935769,17653.122499999998,30024.53,21343.82,30010.341999999997,30058.46,18452.753999999997,30058.936000000005,60000.0,16586.982,16566.564000000002,16503.468,16169.678,17629.899999999998,13392.496
neos-936660,24556.174,36433.908,28304.129999999997,36437.384,36483.270000000004,32602.908000000003,36483.364,60000.0,24533.862,25328.424000000003,24374.654000000002,25701.007999999998,24413.588,21907.14
neos-937446,25277.75,35358.006,31751.474,35365.988,35409.284,29175.610000000004,35407.974,60000.0,26047.262,25648.590000000004,23459.730000000003,25894.468,25807.96,22259.151999999995
neos-937511,23005.18,36057.326,28294.566000000003,36057.58,36113.698,27807.109999999997,36110.17,60000.0,23986.884,22084.954000000005,22654.744,22137.79,22878.388,18673.94
neos-937815,27953.106,37498.234,34208.774,37496.876000000004,37536.083999999995,34523.152,37535.8,60000.0,28355.118,26501.147999999997,29027.069999999996,25670.514000000003,27825.588,23911.657999999996
neos-941262,26362.307999999997,39827.009999999995,30256.169999999995,39826.155999999995,40397.552,31159.808,40407.118,60000.0,27792.49,27635.684,29319.708000000002,27866.395999999997,26349.028000000002,24646.75
neos-941313,20157.248,60000.0,22363.311999999998,60000.0,21996.472,21959.424,60000.0,60000.0,31284.409999999996,17035.311999999998,18669.802000000003,23893.878,20265.7,20190.448
neos-941717,11986.148,15548.372,11472.548,14196.467999999999,22343.12,12155.174,15179.832,18070.897999999997,12010.52,12742.929999999998,13498.326000000001,14476.442000000001,11980.558,19295.062
neos-941782,9702.348,11614.827999999998,9816.816,9816.511999999999,18142.424000000003,10629.332,13381.798,12572.732,10204.710000000001,9356.22,11460.806,9925.939999999999,10089.966,14958.560000000001
neos-942830,8580.228,8325.936,8202.844000000001,7171.68,13762.470000000001,8306.894,8702.062,9770.708,8395.496,8583.029999999999,9099.55,9109.429999999998,7991.55,8383.258
neos-948126,28568.528000000002,41828.786,35849.64399999999,41832.554,41516.378000000004,34431.486000000004,41546.046,60000.0,28040.374,30061.084000000003,30665.745999999996,30003.859999999997,28447.674,26789.224
neos-948346,42648.802,41506.590000000004,43127.708,37133.878,44140.666000000005,41906.926,42994.384,60000.0,42496.916000000005,36236.115999999995,36132.62,43919.27399999999,40093.4,46732.354
neos-950242,60000.0,56173.52,49357.164000000004,52133.626000000004,60000.0,44277.708,58454.0,60000.0,58493.4,52988.662,53972.340000000004,60000.0,57242.98,52046.91
neos-953928,7434.780000000001,8654.64,6423.360000000001,8901.776000000002,9914.728,6048.745999999999,9858.738000000001,53075.047999999995,,6035.765999999999,7382.195999999999,8547.815,7169.938,6703.295999999999
neos-954925,7613.267999999999,6560.081999999999,7074.342,6475.567999999999,10770.024,7415.669999999998,14556.329999999998,60000.0,9805.052,5631.022,6742.780000000001,10270.038,7371.431999999999,6618.812
neos-955800,29562.533999999996,35976.398,37353.518,42887.022,30346.932,30543.340000000004,41862.488000000005,31808.852000000003,30124.958000000002,33465.914000000004,36305.174,26163.716,35075.4,44346.838
neos-956971,5350.374000000001,5254.87,4907.216,5272.51,9077.003999999999,5338.147999999999,13407.358000000002,60000.0,4557.332,2927.026,3023.108,8535.047999999999,5699.697999999999,3149.7480000000005
neos-957143,2334.91,4660.99,2091.57,4673.32,4197.5779999999995,2315.844,10418.792000000001,60000.0,2735.31,1410.578,1423.1839999999997,4666.67,2401.3579999999997,1522.508
neos-960392,9352.544,60000.0,30274.263999999996,60000.0,45812.662,9374.432,60000.0,60000.0,11096.539999999999,20533.727999999996,12833.210000000001,50432.61,26463.526,60000.0
neos-983171,33203.368,45954.39400000001,42349.369999999995,45955.236,46600.678,38290.31800000001,46571.938,60000.0,31228.485999999997,31169.762,32619.994,33018.873999999996,33192.657999999996,29062.102000000003
neos-984165,33511.196,47380.05,37356.656,47377.624,48352.731999999996,42999.441999999995,48352.941999999995,60000.0,35254.868,33082.18199999999,34394.214,35358.204,33355.64,32708.25
neos12,18302.792500000003,20146.27,18314.561999999998,24715.6,30955.685999999998,19407.587499999998,20516.72,18064.02,19676.170000000002,20186.242000000006,29199.079999999998,19807.102000000003,21898.706,20446.82
neos13,19432.6575,22347.18,19856.886000000002,,25107.732,22450.302000000003,21463.215999999997,25153.022000000004,19851.190000000002,22517.97333333333,20968.5625,20870.046000000002,21086.43,11558.15
neos15,4751.764,6879.404,12418.738000000001,6485.612,6838.182000000001,4661.889999999999,5111.802000000001,4647.31,4825.965999999999,4963.626,5301.24,5443.298,6677.654,30841.76
neos16,2748.1220000000003,3354.6279999999997,1540.128,5478.416,7707.490000000001,3395.8,3090.8,2550.882,2829.0980000000004,1693.866,3621.3840000000005,3204.82,3169.9360000000006,1519.896
neos6,4837.285,10627.26,4606.4525,,22296.561999999998,6364.41,10135.525,10317.65,4778.51,6666.986666666667,7788.07,16863.315,3168.01,6063.2375
neos808444,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
net12,40135.924,58989.26599999999,38524.793999999994,60000.0,57035.14599999999,40662.840000000004,48573.506,54682.028000000006,34870.026,52234.058,51928.956,41713.472,36836.352,39455.112
newdano,26537.503999999997,29384.144,25124.059999999998,24736.574,26296.98,27074.78,25764.396,26310.49,27347.55,26800.114,31847.695999999996,28271.742000000006,29007.938000000002,20932.506
ns1111636,31023.046000000002,38429.35400000001,34993.35,38673.382,55495.39599999999,42539.28,36442.572,60000.0,33973.35400000001,31685.156,40190.835999999996,58389.038,30632.904000000002,30485.724
ns1208400,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ns1456591,60000.0,58956.34199999999,56832.01000000001,58370.156,60000.0,58225.09199999999,60000.0,59062.998,60000.0,60000.0,58416.10400000001,60000.0,58715.85,58031.024
ns1631475,58374.846000000005,58459.0,59556.46,58377.612,58472.314,59588.438,58355.844,60000.0,60000.0,58428.936,58586.33400000001,58571.386,58441.808,58631.60799999999
ns1663818,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ns1696083,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,59928.46
ns1853823,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ns1854840,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ns1856153,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ns1904248,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ns2122603,60000.0,60000.0,60000.0,60000.0,58177.2,51163.8,60000.0,60000.0,50864.6,60000.0,60000.0,59077.8,60000.0,60000.0
ns2124243,32791.93000000001,60000.0,34313.282,60000.0,43135.96199999999,35179.884,60000.0,60000.0,33667.178,33770.295999999995,43659.62,43665.558,33209.016,32870.568
ns2137859,41166.206,38261.295999999995,22612.93,26773.915999999997,51395.19,47248.736,34683.618,60000.0,46776.458,48762.514,46250.43,50418.729999999996,46391.274,39124.038
ns25-pr3,1061.512,937.7,1463.1979999999999,810.0579999999999,2025.2239999999997,1153.442,1025.6239999999998,1514.764,1058.592,1129.552,1012.28,1220.636,1038.04,1067.45
ns25-pr9,529.045,724.72,759.7249999999999,723.408,987.64,645.8166666666666,781.02,,524.6,524.64,528.695,564.965,,
ns4-pr3,244.442,277.398,335.24,266.438,361.572,255.144,205.10999999999999,366.836,244.404,275.306,239.76,245.26999999999998,213.246,247.92
ns4-pr9,109.03,107.224,171.592,114.43799999999999,129.802,118.696,111.19000000000001,181.292,110.396,107.05199999999999,115.982,123.346,140.996,121.08399999999999
ns60-pr3,4347.523999999999,4408.460000000001,5595.046,3627.148,7769.316000000001,3983.1200000000003,4100.068,5496.256,4304.820000000001,4209.77,4793.4220000000005,4683.946000000001,4185.68,4232.654
ns60-pr9,1567.652,1463.3939999999998,3042.1580000000004,1347.4540000000002,3349.65,1774.3620000000003,1376.49,2161.96,1559.0759999999998,1552.9119999999998,1869.738,1599.926,1769.482,1856.304
ns894236,60000.0,60000.0,56220.034,60000.0,60000.0,60000.0,60000.0,60000.0,59993.882000000005,60000.0,60000.0,60000.0,60000.0,59882.422
ns894786,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ns903616,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ns930473,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
nsr8k,59886.36,59876.14200000001,59900.806,59887.34800000001,60000.0,59900.442,59890.754,60000.0,59893.002,59901.49399999999,60000.0,60000.0,59928.702000000005,59895.214
nsrand-ipx,2957.532,5640.894,3255.95,6396.352,3577.5739999999996,3042.866,5280.214,17020.735999999997,3038.416,3764.6980000000003,4528.404,2991.54,3311.108,5101.354
nu120-pr3,14190.289999999999,16473.321999999996,16958.404000000002,16494.124,18214.829999999998,13390.524000000001,17480.576,23719.377999999997,14191.823999999999,14691.332,14507.652000000002,15846.560000000001,16758.082000000002,15733.132000000001
nu60-pr9,4822.7480000000005,12972.797999999999,7090.469999999999,15382.722000000003,5663.264,4650.282,11994.114000000001,36564.534,5081.737999999999,4481.9980000000005,5064.268,5190.638,6042.532,6127.7880000000005
opm2-z10-s2,42360.152,41991.076,39213.441999999995,36710.67,57506.39200000001,39398.996,41973.12,60000.0,60000.0,40657.488,38531.678,58302.56999999999,41922.08,41786.64
opm2-z12-s14,50584.86,49755.572,52783.547999999995,48842.29,60000.0,50997.085999999996,51269.373999999996,60000.0,60000.0,48704.134,52172.438,60000.0,52847.85399999999,51177.89
opm2-z12-s7,54196.306,52376.874,54585.824,51553.974,59850.034,54193.933999999994,56437.424,60000.0,60000.0,50861.729999999996,50293.416,60000.0,54168.46799999999,53185.29600000001
opt1217,3532.28,4786.566000000001,6669.353999999999,6668.7119999999995,,6669.76,3532.09,3620.024,3533.04,3535.15,3516.8239999999996,,4786.702,12001.170000000002
p100x588b,8076.036,13519.408,17552.041999999998,10899.154,7196.972,7224.924000000001,10211.486,19857.417999999998,8071.62,8065.732000000001,8786.128,6911.452,12150.246,46008.994
p6b,6889.606,6526.144,35994.922,36783.334,10070.77,6850.388000000001,6831.05,8841.944,6782.096,6830.053999999999,40802.734000000004,7473.181999999999,6862.378,42178.92599999999
pb-simp-nonunif,43836.094,52957.492000000006,43837.862,52871.39,48064.407999999996,44355.292,43836.308000000005,60000.0,56656.878000000004,53008.130000000005,55421.87999999999,48834.698,43552.696,54689.952000000005
pg5_34,266.84,7190.8240000000005,131.406,4713.3,284.312,252.51800000000003,510.4040000000001,1314.87,272.986,219.94400000000002,226.952,237.926,155.42200000000003,6610.755999999999
pigeon-10,6086.94,6037.08,6135.359999999999,6060.120000000001,6129.42,6114.4800000000005,6106.92,6225.9,6040.86,6099.179999999999,6167.76,6072.719999999999,6062.640000000001,6076.32
pigeon-12,5379.8679999999995,5094.6,5154.416,5125.4,6004.298,5171.05,5766.798,6393.15,5078.1,5361.348,5477.034,5125.952,5144.834,5112.382
pigeon-13,5372.168,4750.338000000001,4849.860000000001,4796.861999999999,4927.016,5163.875999999999,5986.9220000000005,18014.769999999997,4726.338,5389.66,5008.985999999999,4774.893999999999,4682.030000000001,4759.198
pigeon-19,3410.7580000000003,3792.2520000000004,3809.876,3444.7579999999994,14955.094000000001,3462.38,3978.886,9178.042000000001,3405.9979999999996,3408.9900000000002,7550.325999999999,3754.7380000000003,3599.368000000001,3628.1699999999996
probportfolio,30036.662,33902.288,30306.4,56810.326,31376.268,28643.24,37685.926,48987.778000000006,29993.185999999998,30018.886,29632.061999999998,28868.018,28184.046000000002,30628.552000000003
protfold,40724.73,40173.762,33743.46799999999,40231.306,42189.20599999999,37763.706,38668.89,40110.414,37826.636,38499.348,43785.688,33096.691999999995,40680.93000000001,40520.316
pw-myciel4,32079.288,29849.390000000003,34524.979999999996,22722.700000000004,39257.952000000005,34357.982,26894.548,34213.651999999995,31544.476000000002,28271.735999999997,37165.619999999995,30420.958000000002,32907.598,39697.784
queens-30,32581.140000000003,32703.374,32376.639999999996,32579.769999999997,30986.71,32430.276,32577.844,59299.152,32655.566,32593.706,32649.447999999997,30923.156,32596.557999999997,32578.124
r80x800,3303.0099999999998,4814.484,6743.601999999999,3963.1799999999994,3430.4440000000004,3246.218,3827.308,7626.872,3305.3599999999997,3307.9139999999998,3071.428,2699.336,4423.196,11888.294
rail02,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
rail03,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ramos3,29256.656,29296.833999999995,29468.422,29393.146,29331.092000000004,29095.329999999998,29411.640000000003,60000.0,29390.68,29337.756,29178.370000000006,29480.422000000002,29263.238,29225.268
