Settings,,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
,,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt
ProblemName,Seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ash608gpia-3col,1,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60001.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ash608gpia-3col,2,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60001.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ash608gpia-3col,3,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60001.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
ash608gpia-3col,4,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
atlanta-ip,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,13428.25,60001.0,14317.94,60000.0,26880.33,13746.95,60000.0,60001.0,12400.35,12460.36,60000.0,23920.88,17710.72,12237.09
atlanta-ip,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,28091.09,60000.0,25955.07,47263.16,60094.0,60001.0,10928.31,14345.41,60000.0,22285.22,55434.36,11836.45
atlanta-ip,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,13357.26,60000.0,43511.74,60001.0,29540.66,60001.0,60000.0,60001.0,17073.74,12717.8,60001.0,23459.84,60000.0,11925.25
atlanta-ip,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,13428.51,60001.0,15825.65,60000.0,25645.89,13791.0,60000.0,60000.0,13337.93,12920.76,60000.0,23788.07,15935.25,12126.89
atlanta-ip,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,15995.54,60000.0,13167.9,60002.0,31477.71,16258.77,60000.0,60000.0,15480.76,12649.84,60000.0,30736.49,15528.42,12153.67
atm20-100,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60001.0,60000.0,60000.0,60000.0,60001.0,60000.0,60000.0,60000.0,60001.0,60000.0,60000.0,60000.0
atm20-100,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60001.0,60000.0,60000.0
atm20-100,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60001.0,60001.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
atm20-100,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60001.0,60001.0,60000.0,60000.0,60000.0
atm20-100,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60001.0,60000.0,60001.0,60001.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0
b-ball,0,better,better,better,better,better,better,better,better,better,better,better,better,better,better,10000.02,3871.38,7354.76,10000.0,377.86,10000.87,10500.0,10504.12,10000.02,10000.01,6557.71,377.86,3840.89,10500.82
b-ball,1,better,better,better,better,better,better,better,better,better,better,better,better,better,better,10500.82,4000.49,7288.11,10000.83,344.52,10500.82,10500.0,10504.12,10500.0,10500.0,7211.81,344.53,4001.42,10500.82
b-ball,2,better,better,better,better,better,better,better,better,better,better,better,better,better,better,10000.02,4146.8,7286.37,10000.01,395.75,10000.87,10500.0,10502.47,10000.02,10000.02,5639.48,395.66,4147.74,10500.0
b-ball,3,better,better,better,better,better,better,better,better,better,better,better,better,better,better,10000.02,3899.75,7287.24,10000.01,430.05,10001.69,10500.82,10503.3,10000.01,10000.01,5388.21,395.61,3745.48,10500.82
b-ball,4,better,better,better,better,better,better,better,better,better,better,better,better,better,better,10000.02,3933.22,7287.24,10000.0,380.71,10000.87,10500.0,10503.3,10000.85,10000.85,8873.26,353.98,3934.15,10500.0
b2c1s1,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,30439.19,31848.61,32400.07,28468.05,45761.9,29964.83,33479.5,60000.0,30461.78,35731.89,36020.0,33582.37,31009.34,34084.93
b2c1s1,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,30932.22,31301.48,32045.21,25820.69,42735.1,30542.56,31778.11,60000.0,30873.22,29071.48,31750.46,32544.98,30572.54,36636.39
b2c1s1,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,34330.6,34908.62,33542.38,26458.45,43347.84,31443.21,34424.91,60000.0,34351.73,37610.8,30362.01,28021.04,31524.9,41799.6
b2c1s1,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,30776.88,30496.4,32820.7,31461.95,43734.17,31090.73,33306.93,60000.0,30770.77,32236.33,34002.32,31839.56,34169.12,36365.25
b2c1s1,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,30995.72,30014.33,32067.53,31405.44,42821.14,28614.23,33797.93,60000.0,31021.85,32287.41,33734.92,28973.51,31750.45,41831.51
bab1,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,18665.09,45768.38,10518.68,60000.0,29548.23,36948.07,10975.35,60000.0,12074.04,11687.58,60000.0,9523.33,15174.18,60000.0
bab1,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,21880.72,60000.0,10732.29,60000.0,42053.05,60000.0,17900.05,16680.6,17668.88,24631.16,60000.0,16066.77,18856.03,17563.26
bab1,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,16902.37,60000.0,11003.6,60000.0,23108.66,25428.29,13207.53,16993.46,58776.18,25221.07,60001.0,14724.91,29941.56,41123.0
bab1,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,20762.55,26194.0,10714.4,60000.0,50966.41,21480.65,19709.86,24175.78,22247.96,12998.48,60000.0,19200.77,14674.58,18778.51
bab1,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,36348.16,60000.0,36235.63,31270.45,33529.18,29481.55,22254.73,34839.89,60000.0,15761.99,13605.79,19110.34
bab3,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60004.0,60007.0,0.0,60006.0,60004.0,0.0,60004.0,60001.0,60004.0,60006.0,60001.0,60006.0,60005.0,60006.0
bab3,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60004.0,60006.0,0.0,60004.0,60003.0,0.0,60004.0,60000.0,60003.0,60005.0,60000.0,60004.0,60004.0,60004.0
bab3,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60003.0,60005.0,0.0,60005.0,60004.0,0.0,60004.0,60001.0,60004.0,60007.0,60001.0,60005.0,60004.0,60005.0
bab3,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60006.0,60006.0,0.0,60006.0,60003.0,0.0,60004.0,60001.0,60004.0,60007.0,60001.0,60004.0,60004.0,60006.0
bab3,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60004.0,60006.0,0.0,60005.0,60004.0,0.0,60004.0,60040.0,60004.0,60006.0,60001.0,60006.0,60004.0,60003.0
bab4,0,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60000.0,60000.0,60000.0,60000.0,67936.0,60001.0,60001.0,60000.0,39677.0,60000.0,60001.0,67419.0,60002.0,60001.0
bab4,1,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60000.0,60000.0,60001.0,60001.0,68428.0,60002.0,60000.0,60001.0,60001.0,60001.0,60000.0,69947.0,60001.0,60000.0
bab4,2,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60000.0,60002.0,60001.0,60000.0,70049.0,60001.0,60002.0,60002.0,60001.0,60001.0,60001.0,70017.0,60002.0,60001.0
bab4,3,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60000.0,60001.0,60001.0,60000.0,69973.0,60000.0,60001.0,60002.0,60002.0,60000.0,60001.0,69797.0,60002.0,60000.0
bab4,4,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60000.0,60000.0,60000.0,60000.0,68713.0,60000.0,60001.0,60001.0,60000.0,60001.0,60000.0,69925.0,60000.0,60001.0
bab5,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,19466.05,25301.42,17137.81,60000.0,51289.67,20015.86,17172.44,24536.96,23086.84,17726.11,18293.51,32455.23,21016.85,27914.75
bab5,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,24404.92,22376.39,15492.88,54333.46,60001.0,7470.36,17641.54,17833.6,18935.56,24436.01,22235.03,31550.75,21445.14,21025.85
bab5,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,15959.28,15694.83,17838.06,39682.92,60000.0,22177.84,14092.91,16608.67,26709.89,34973.18,21823.47,28698.0,18836.18,24856.76
bab5,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,28076.22,15107.26,16424.06,54650.79,60001.0,20817.42,27507.37,20915.48,18296.16,16918.99,20840.61,26011.79,16773.27,21130.65
bab5,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,16345.9,22273.56,17022.92,60000.0,60000.0,21640.31,20955.16,23805.35,18270.02,17379.24,18619.94,31103.7,19619.88,23631.55
bc1,0,ok,ok,fail_abort,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,3857.1,6970.59,60000.0,4382.7,2488.59,3642.77,4418.34,3634.18,3332.33,3033.36,26652.78,3926.7,7070.5,7920.69
bc1,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,3207.68,7298.21,14054.13,5059.34,3126.08,4341.36,4633.49,4949.64,3385.76,3000.18,27908.65,3366.59,6923.28,8164.34
bc1,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,3062.37,6797.73,14782.7,4535.22,2962.87,4132.28,4569.34,4218.34,3512.16,3280.22,26969.45,3530.41,6725.93,7910.75
bc1,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,3265.57,7198.02,14181.97,3888.42,3124.56,5958.35,4602.5,4053.16,3763.14,2851.67,27095.01,3594.75,6192.42,9168.73
bc1,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,3443.53,7416.17,11965.23,3775.03,2544.8,4953.13,5104.74,4553.32,3460.78,3105.68,27480.49,3091.06,6533.15,7883.81
beasleyC3,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,9295.88,26176.33,31336.96,19523.65,11043.69,9027.45,11474.78,23942.04,9262.92,9291.15,33457.46,9072.27,23333.75,36508.81
beasleyC3,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,8851.5,26095.63,23328.7,21270.89,9709.35,8355.49,11391.26,24004.3,8835.48,8842.69,34099.55,10194.33,22149.06,36265.21
beasleyC3,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,8754.4,24956.02,30876.31,19652.6,9270.45,8398.5,12495.15,25231.98,8690.63,8437.46,34457.8,9549.54,22259.22,36322.91
beasleyC3,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,8658.61,26824.75,31428.74,21289.75,10024.58,8213.16,11351.29,22940.98,8650.48,8655.29,33861.9,9580.34,23559.5,36270.62
beasleyC3,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,8515.16,26813.62,26869.05,19926.32,10597.78,8436.77,9213.39,24822.25,8515.83,8507.38,33855.9,9285.2,23499.17,36261.81
bell3a,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1.62,2.63,4.67,2.68,2.54,4.93,1.39,4.39,1.61,2.91,4.04,2.48,1.04,2.11
bell3a,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.51,3.98,3.56,1.64,2.4,3.94,2.31,5.38,2.6,2.98,30.66,1.58,0.99,1.16
bell3a,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1.65,1.37,3.8,2.65,1.44,3.82,1.47,5.24,1.58,1.96,47.09,1.58,1.88,2.13
bell3a,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.53,1.59,3.56,2.65,2.38,3.87,2.39,4.36,1.66,3.02,32.15,2.53,1.02,1.19
bell3a,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1.53,2.3,3.8,1.65,2.39,3.91,2.29,5.32,2.54,2.0,22.25,2.4,0.96,2.18
bell5,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,3.06,14.26,9.14,17.31,2.04,5.08,3.02,3.0,4.05,22.41,18.46,3.05,3.05,5.04
bell5,1,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,3.05,19.87,9.08,44.21,3.05,4.06,2.04,3.01,2.07,15.19,73.58,2.05,3.05,6.02
bell5,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.05,28.45,5.09,17.28,3.05,5.11,3.02,2.0,2.05,18.44,32.39,2.07,3.04,5.04
bell5,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,3.05,23.21,11.21,23.27,3.07,4.05,2.05,3.01,3.05,28.23,52.5,2.04,3.03,4.04
bell5,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.05,20.25,9.16,18.21,2.05,4.06,3.02,3.0,3.03,20.35,30.46,2.06,3.02,4.05
berlin_5_8_0,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,9846.53,25243.98,4128.44,25326.44,11987.21,9657.39,25339.11,60000.0,9820.18,10394.67,10604.67,10535.41,10971.47,10553.8
berlin_5_8_0,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,6717.89,25071.51,9073.55,25335.07,13269.04,10616.69,25275.01,49520.57,3976.68,10192.49,13617.91,10128.03,10073.92,9962.84
berlin_5_8_0,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,10614.64,24181.83,4693.33,25211.79,13002.03,10276.88,25315.14,60000.0,9966.55,9408.7,10210.96,9489.03,9566.35,10911.61
berlin_5_8_0,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,3200.47,25331.33,3819.9,25245.48,10836.76,11457.23,25337.38,60000.0,9545.35,9928.42,10611.67,9722.76,10467.85,9770.75
berlin_5_8_0,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,7634.06,25113.5,7978.39,25335.07,13337.12,10135.17,25338.53,60000.0,10145.78,4268.98,9821.62,9479.72,12615.2,10638.08
bg512142,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,17595.09,25326.36,15944.55,52432.42,30919.91,16185.51,34350.69,60000.0,13934.25,20419.4,19247.13,19200.73,18261.16,16306.15
bg512142,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,18395.3,28865.1,16672.95,29440.75,32583.72,17534.12,27074.91,60000.0,19816.63,17559.6,19730.44,17707.32,12889.06,13167.93
bg512142,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,20198.41,25351.33,17381.84,54990.43,33480.04,16342.35,27244.81,44159.14,19830.53,5532.83,15480.01,17092.82,19075.25,12764.92
bg512142,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,19203.86,34872.1,16175.92,48393.14,42568.95,17222.07,45719.95,55660.99,15040.51,20798.42,18167.73,19897.37,17884.29,17893.49
bg512142,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,17190.73,12151.01,17419.17,57671.93,37981.04,17005.83,30463.22,51115.21,17800.15,15135.32,18020.56,15647.55,17356.06,16250.95
biella1,0,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,4988.92,14189.39,5838.48,19712.33,25768.57,7223.04,14423.8,29055.19,5635.97,5924.23,6584.75,6935.77,4966.9,4648.41
biella1,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,6131.87,19748.04,6588.27,48643.15,33550.48,6315.86,13909.35,60001.0,6000.75,4945.17,3095.23,6495.09,6122.52,5899.47
biella1,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,5606.52,24890.67,6263.64,17945.91,25824.54,6790.78,22899.07,60000.0,5485.59,5111.86,5181.82,7549.97,5562.87,5700.26
biella1,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,3849.02,17955.93,4655.4,40878.03,33990.65,4813.98,23966.45,60000.0,4945.07,4593.17,3446.97,7649.92,3811.68,6119.97
biella1,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,4961.94,20528.3,4903.55,20610.42,26562.24,5889.98,48141.95,60000.0,6015.57,6288.1,3501.83,7868.59,4915.97,5216.96
bienst1,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2498.24,1440.75,2228.34,1490.81,1727.0,1862.27,2329.28,1666.62,2503.1,1443.32,1981.58,1531.94,1427.29,770.28
bienst1,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1351.23,1292.82,1466.66,1575.95,2440.01,1819.94,1400.36,1877.87,1319.1,1510.44,1796.26,1454.93,1940.8,980.11
bienst1,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1225.67,1318.23,1403.58,557.68,2586.42,2599.96,1300.38,1382.63,1205.1,1297.73,1821.95,1451.84,1013.08,722.97
bienst1,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1370.7,2105.07,2327.29,887.74,1881.56,2191.39,1336.97,1165.48,1385.91,1190.12,1727.67,2540.75,2343.32,771.51
bienst1,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2041.28,1718.1,1610.33,1242.26,2639.35,2046.2,1239.91,1205.43,1997.83,1675.53,1694.95,1329.4,3452.45,669.88
bienst2,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,8435.62,6692.82,10147.87,4767.26,8778.31,5728.31,4278.43,5678.84,8344.07,5448.18,15233.8,10400.33,6183.18,3719.58
bienst2,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,7794.98,5407.82,7661.71,4763.48,9581.32,8990.05,4640.33,12040.42,8120.57,9191.21,14553.41,11070.86,7794.78,3918.83
bienst2,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,8502.64,6051.26,5951.15,5419.58,9666.56,7398.24,7084.99,6458.88,8230.48,5989.02,7487.85,4893.63,7344.48,4977.72
bienst2,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,4390.1,7793.62,6872.23,5141.2,10394.77,7297.69,5487.22,11063.38,4373.51,5752.02,13087.25,12954.59,6851.99,4097.54
bienst2,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,7943.05,4865.18,6073.02,4410.41,7956.21,10401.64,5609.17,5868.0,8088.5,5041.8,10571.92,5770.49,6120.5,2597.55
binkar10_1,0,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit,99.66,313.11,499.55,268.32,190.05,125.02,184.67,1058.94,146.1,109.39,156.23,135.13,320.33,421.23
binkar10_1,1,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit,99.48,377.12,173.07,491.51,112.91,104.89,169.08,1049.1,129.63,111.77,139.98,105.91,281.55,445.26
binkar10_1,2,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit,103.07,451.29,492.93,437.88,187.37,127.66,182.89,1062.07,111.18,118.3,275.28,149.17,284.05,477.91
binkar10_1,3,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit,122.12,401.61,478.97,576.92,108.02,124.64,249.53,1048.49,139.16,113.77,165.16,71.32,332.41,240.1
binkar10_1,4,ok,timelimit,timelimit,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit,135.34,417.71,332.38,421.14,143.0,130.87,196.11,1055.2,99.68,105.8,150.0,128.31,267.92,485.11
blend2,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,21.54,124.22,71.03,294.56,299.74,42.14,205.67,115.04,18.74,20.8,21.29,303.1,12.62,74.75
blend2,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,18.88,117.53,188.81,176.74,301.17,36.87,82.53,107.98,20.76,18.87,19.89,302.55,11.36,107.11
blend2,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,22.58,87.74,169.19,93.35,296.83,54.5,137.01,100.73,17.9,17.63,19.17,300.23,11.38,88.96
blend2,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,18.64,130.66,206.63,172.19,298.62,55.14,109.78,107.62,21.75,20.31,18.54,302.89,9.55,81.59
blend2,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,21.74,123.64,102.7,183.89,296.83,44.53,153.54,182.27,20.59,21.21,21.25,300.59,12.49,73.03
bley_xl1,0,ok,timelimit,ok,timelimit,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok,24518.89,60000.0,25480.16,60002.0,21944.42,25977.7,22781.01,26394.34,0.0,60002.0,60001.0,24549.28,21476.34,27346.56
bley_xl1,1,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok,20481.37,60001.0,22770.03,60000.0,24193.19,25000.52,25632.91,25353.85,0.0,60000.0,60002.0,21716.34,19613.03,20783.41
bley_xl1,2,ok,timelimit,ok,timelimit,ok,ok,timelimit,ok,timelimit,timelimit,timelimit,ok,ok,ok,23867.67,60000.0,26728.9,60001.0,23895.84,23871.64,38254.73,28872.42,0.0,60001.0,60001.0,20936.88,21386.32,23750.31
bley_xl1,3,ok,timelimit,ok,timelimit,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok,18942.26,60001.0,22024.18,60001.0,19029.23,19072.4,19454.39,19244.0,0.0,60000.0,60001.0,17486.36,18105.39,23432.78
bley_xl1,4,ok,timelimit,ok,timelimit,timelimit,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok,34789.12,60000.0,29032.2,60000.0,31561.3,29262.43,30320.03,29750.0,0.0,60003.0,60000.0,27813.9,28433.73,31541.62
blp-ar98,0,better,better,better,better,better,better,better,better,better,better,better,better,better,better,5366.57,21378.36,7645.36,21096.23,9247.74,6590.74,10789.76,22523.69,5435.77,18966.94,12775.85,7669.55,5295.01,10784.46
